X,Y,FID,LEAAUNumbe,LEAInstNam,LEACategor,LEAIUNumbe,LEAIU,LEACountyN,LEAStatus,LEAStatusE,LEAWebAddr,LEAMailing,LEAMaili_1,LEAMaili_2,LEAMaili_3,LEAMaili_4,LEAMaili_5,LEALocatio,LEALocat_1,LEALocat_2,LEALocat_3,LEALocat_4,LEALocat_5,LEAPhoneNu,LEAPhone_1,LEAAdminTi,LEAAdminSa,LEAAdminFi,LEAAdminMi,LEAAdminLa,LEAAdminSu,LEAAdminPh,LEAAdmin_1,SchoolInst,SchoolAUNN,SchoolBran,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_,SchoolCoun,SchoolStat,SchoolSt_1,SchoolWebA,SchoolPhon,SchoolPh_1,SchoolMail,SchoolMa_1,SchoolMa_2,SchoolMa_3,SchoolMa_4,SchoolMa_5,SchoolLoca,SchoolLo_1,SchoolLo_2,SchoolLo_3,SchoolLo_4,SchoolLo_5,SchoolAdmi,SchoolAd_1,SchoolAd_2,SchoolAd_3,SchoolAd_4,SchoolAd_5,CyberSchoo
-80.1025406930698,40.3787887941239,29,103021752,Chartiers Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/07/13 00:00:00+00,http://www.cvsd.net,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1699,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1699,(412)429-2201, ,Acting Superintendent,Mr,Scott, ,Seltzer, ,(412)429-2217,0,Regular School,103021752,94,Chartiers Valley MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/12 00:00:00+00, ,(412)429-2223, ,50 Thoms Run Rd, ,Bridgeville,PA,15017,2835,50 Thoms Run Rd, ,Bridgeville,PA,15017,2835,Principal,Ms,Adrienne, ,Floro, , 
-80.1025406930698,40.3787887941239,30,103021752,Chartiers Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/07/13 00:00:00+00,http://www.cvsd.net,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1699,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1699,(412)429-2201, ,Acting Superintendent,Mr,Scott, ,Seltzer, ,(412)429-2217,0,Regular School,103021752,6706,Chartiers Valley HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000/07/12 00:00:00+00, ,(412)429-2273, ,50 Thoms Run Rd, ,Bridgeville,PA,15017,2832,50 Thoms Run Rd, ,Bridgeville,PA,15017,2832,Principal,Mrs,Valerie, ,Keyes, , 
-80.0786739875983,40.3964373369956,31,103021752,Chartiers Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/07/13 00:00:00+00,http://www.cvsd.net,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1699,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1699,(412)429-2201, ,Acting Superintendent,Mr,Scott, ,Seltzer, ,(412)429-2217,0,Regular School,103021752,7415,Chartiers Valley Intrmd School,2017-2018,3-5,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999/07/07 00:00:00+00, ,(412)429-2233, ,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1698,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1698,Principal,Mrs,Julie, ,Hopp, , 
-80.1069534135781,40.3815697359792,32,103021752,Chartiers Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/07/13 00:00:00+00,http://www.cvsd.net,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1699,2030 Swallow Hill Rd, ,Pittsburgh,PA,15220,1699,(412)429-2201, ,Acting Superintendent,Mr,Scott, ,Seltzer, ,(412)429-2217,0,Regular School,103021752,7445,Chartiers Valley Primary Sch,2017-2018,K5F-2,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998/04/02 00:00:00+00, ,(412)429-3270, ,125 Thoms Run Rd, ,Bridgeville,PA,15017,2800,125 Thoms Run Rd, ,Bridgeville,PA,15017,2800,Principal,Ms,Anissa, ,Rosenwald, , 
-80.0050979530545,40.4400912146889,33,102020001,City CHS,Charter School,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,2002/06/06 00:00:00+00,http://www.cityhigh.org,201 Stanwix Street,Suite 100,Pittsburgh,PA,15222,0,201 Stanwix Street,Suite 100,Pittsburgh,PA,15222,0,(412)690-2489, ,Chief Executive Officer,Dr,Ron, ,Sofo, ,(412)690-2489,0,Regular School,102020001,7727,City CHS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2002/06/07 00:00:00+00,http://www.cityhigh.org,(412)690-2489, ,201 Stanwix Street,Suuite 100,Pittsburgh,PA,15222,0,201 Stanwix Street,Suuite 100,Pittsburgh,PA,15222,0,Chief Executive Officer,Dr,Ron, ,Sofo, ,FALSE
-79.8863262590252,40.2942988417209,34,103021903,Clairton City SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.clairton.k12.pa.us,502 Mitchell Ave, ,Clairton,PA,15025,1559,502 Mitchell Ave, ,Clairton,PA,15025,1559,(412)233-7090,2200,Superintendent,Dr,Ginny,L,Hunt, ,(412)233-7090,2301,Regular School,103021903,7371,Clairton El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1997/06/24 00:00:00+00, ,(412)233-9200,1050,501 Waddell Ave, ,Clairton,PA,15025,1559,501 Waddell Ave, ,Clairton,PA,15025,1559,Elementary Principal,Mrs,Debra,A,Maurizio, , 
-79.8863262590252,40.2942988417209,35,103021903,Clairton City SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.clairton.k12.pa.us,502 Mitchell Ave, ,Clairton,PA,15025,1559,502 Mitchell Ave, ,Clairton,PA,15025,1559,(412)233-7090,2200,Superintendent,Dr,Ginny,L,Hunt, ,(412)233-7090,2301,Regular School,103021903,8094,Clairton MS/HS,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009/07/01 00:00:00+00, ,(412)233-9200, ,501 Waddell Ave, ,Clairton,PA,15025,0,501 Waddell Ave, ,Clairton,PA,15025,0,Principal,Mr,Thomas, ,McCloskey, , 
-80.1630703375371,40.508179791727,36,103022103,Cornell SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.cornell.k12.pa.us,1099 Maple Street, ,Coraopolis,PA,15108,2910,1099 Maple Street, ,Coraopolis,PA,15108,2910,(412)264-5010,120,Superintendent,Mr,Aaron, ,Thomas, ,(412)264-5010,0,Regular School,103022103,6944,Cornell El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998/06/22 00:00:00+00,http://www.cornell.k12.pa.us,(412)264-5010,241,1099 Maple Street Ext, ,Coraopolis,PA,15108,2910,1099 Maple Street Ext, ,Coraopolis,PA,15108,2910,Principal,Ms,Sarah, ,Shaw, , 
-79.848195711807,40.6450813789878,37,103022253,Deer Lakes SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/08/24 00:00:00+00,http://www.deerlakes.net,19 East Union Road, ,Cheswick,PA,15024,0,19 East Union Road, ,Cheswick,PA,15024,0,(724)265-5300,1210,Superintendent,Dr,Janell, ,Logue-Belden, ,(724)265-5300,1210,Regular School,103022253,511,Curtisville Pri Ctr,2017-2018,K5F-2,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00, ,(724)265-5340,5621,1715 Saxonburg Boulevard, ,Tarentum,PA,15084,2309,1715 Saxonburg Boulevard, ,Tarentum,PA,15084,2309,Principal,Mrs,Jennifer,L,Cavalancia, , 
-79.8510823662258,40.6202302118728,38,103022253,Deer Lakes SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/08/24 00:00:00+00,http://www.deerlakes.net,19 East Union Road, ,Cheswick,PA,15024,0,19 East Union Road, ,Cheswick,PA,15024,0,(724)265-5300,1210,Superintendent,Dr,Janell, ,Logue-Belden, ,(724)265-5300,1210,Regular School,103022253,513,Deer Lakes HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000/11/28 00:00:00+00, ,(724)265-5320,2621,163 East Union Rd, ,Cheswick,PA,15024,0,163 East Union Rd, ,Cheswick,PA,15024,0,Principal,Mr,Patrick,O,Baughman, , 
-79.8583253853436,40.6230813521588,39,103022253,Deer Lakes SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/08/24 00:00:00+00,http://www.deerlakes.net,19 East Union Road, ,Cheswick,PA,15024,0,19 East Union Road, ,Cheswick,PA,15024,0,(724)265-5300,1210,Superintendent,Dr,Janell, ,Logue-Belden, ,(724)265-5300,1210,Regular School,103022253,7595,Deer Lakes MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00, ,(724)265-5310,3621,17 East Union Road, ,Cheswick,PA,15024,0,17 East Union Road, ,Cheswick,PA,15024,0,Principal,Mr,David,T,Campos, , 
-79.8479338861393,40.3717757190022,40,103022503,Duquesne City SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.dukecitysd.org/,300 Kennedy Ave, ,Duquesne,PA,15110,0,300 Kennedy Ave, ,Duquesne,PA,15110,0,(412)466-5300, ,Superintendent,Ms,Sue,A,Moyer, ,(412)466-5300,7023,Regular School,103022503,7908,Duquesne El Sch,2017-2018,"PreKF,K5F-6",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006/09/26 00:00:00+00,http://www.dukecitysd.org,(412)466-5300, ,300 Kennedy Avenue, ,Duquesne,PA,15110,0,300 Kennedy Avenue, ,Duquesne,PA,15110,0,Principal,Mrs,Jennifer, ,Jennings, , 
-79.7902591702899,40.3637686971321,41,103022803,East Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/09/22 00:00:00+00,http://www.eawildcats.net,1150 Jacks Run Rd, ,North Versailles,PA,15137,2797,1150 Jacks Run Rd, ,North Versailles,PA,15137,2797,(412)824-8012, ,Superintendent,Mr,Donald,L,Mac Fann, ,(412)824-8012,4158,Regular School,103022803,8339,Logan El Sch,2017-2018,"PreKF,K5F-6",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2015/07/01 00:00:00+00,http://www.eawildcats.net,(412)824-6053, ,1154 Jacks Run Rd, ,North Versailles,PA,15137,0,1154 Jacks Run Rd, ,North Versailles,PA,15137,0,Principal,Mr,Sean, ,Gildea, , 
-79.7869124984956,40.3656749937987,42,103022803,East Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/09/22 00:00:00+00,http://www.eawildcats.net,1150 Jacks Run Rd, ,North Versailles,PA,15137,2797,1150 Jacks Run Rd, ,North Versailles,PA,15137,2797,(412)824-8012, ,Superintendent,Mr,Donald,L,Mac Fann, ,(412)824-8012,4158,Regular School,103022803,8340,East Allegheny JSHS,2017-2018,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2015/07/01 00:00:00+00,http://www.eawildcats.net,(412)824-9700, ,1150 Jacks Run Rd, ,North Versailles,PA,15137,2797,1150 Jacks Run Rd, ,North Versailles,PA,15137,2797,Assistant Superintendent/Head Principal,Ms,Betsy, ,D'Emidio, , 
-79.8258408673654,40.2743990206825,43,103023153,Elizabeth Forward SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.efsd.net,401 Rock Run Road, ,Elizabeth,PA,15037,2416,401 Rock Run Road, ,Elizabeth,PA,15037,2416,(412)896-2300, ,Superintendent,Dr,Bart, ,Rocco, ,(412)896-2310,0,Regular School,103023153,136,Central El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999/07/02 00:00:00+00, ,(412)896-2318, ,401 Rock Run Road, ,Elizabeth,PA,15037,2416,401 Rock Run Road, ,Elizabeth,PA,15037,2416,Principal,Mrs,Mary Carole, ,Perry, , 
-79.9003329292757,40.226185227155,44,103023153,Elizabeth Forward SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.efsd.net,401 Rock Run Road, ,Elizabeth,PA,15037,2416,401 Rock Run Road, ,Elizabeth,PA,15037,2416,(412)896-2300, ,Superintendent,Dr,Bart, ,Rocco, ,(412)896-2310,0,Regular School,103023153,139,William Penn El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999/07/02 00:00:00+00, ,(412)896-2330, ,392 William Penn Road, ,Monongahela,PA,15063,9701,392 William Penn Road, ,Monongahela,PA,15063,9701,Principal,Mr,Brad,P,Simala, , 
-79.8124960416802,40.292076743407,45,103023153,Elizabeth Forward SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.efsd.net,401 Rock Run Road, ,Elizabeth,PA,15037,2416,401 Rock Run Road, ,Elizabeth,PA,15037,2416,(412)896-2300, ,Superintendent,Dr,Bart, ,Rocco, ,(412)896-2310,0,Regular School,103023153,142,Mt Vernon El Sch,2017-2018,3-5,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00, ,(412)896-2327, ,2400 Greenock Buena Vista Road, ,McKeesport,PA,15135,3141,2400 Greenock Buena Vista Road, ,McKeesport,PA,15135,3141,Principal,Ms,Jennifer, ,Meliton, , 
-79.8560735326068,40.2553377401761,46,103023153,Elizabeth Forward SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.efsd.net,401 Rock Run Road, ,Elizabeth,PA,15037,2416,401 Rock Run Road, ,Elizabeth,PA,15037,2416,(412)896-2300, ,Superintendent,Dr,Bart, ,Rocco, ,(412)896-2310,0,Regular School,103023153,144,Elizabeth Forward SHS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00, ,(412)896-2349, ,1000 Weigles Hill Road, ,Elizabeth,PA,15037,2100,1000 Weigles Hill Road, ,Elizabeth,PA,15037,2100,Prinicpal,Mr,Michael, ,Routh, , 
-79.8258408673654,40.2743990206825,47,103023153,Elizabeth Forward SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.efsd.net,401 Rock Run Road, ,Elizabeth,PA,15037,2416,401 Rock Run Road, ,Elizabeth,PA,15037,2416,(412)896-2300, ,Superintendent,Dr,Bart, ,Rocco, ,(412)896-2310,0,Regular School,103023153,4804,Elizabeth Forward MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998/06/26 00:00:00+00, ,(412)896-2335, ,401 Rock Run Road, ,Elizabeth,PA,15037,2416,401 Rock Run Road, ,Elizabeth,PA,15037,2416,Principal,Mrs,Trisha, ,Martell, , 
-79.80290721503,40.3120003122356,48,103023153,Elizabeth Forward SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.efsd.net,401 Rock Run Road, ,Elizabeth,PA,15037,2416,401 Rock Run Road, ,Elizabeth,PA,15037,2416,(412)896-2300, ,Superintendent,Dr,Bart, ,Rocco, ,(412)896-2310,0,Regular School,103023153,8115,Greenock El Sch,2017-2018,K5F-2,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2009/07/01 00:00:00+00, ,(412)896-2324, ,1101 Greenock Buena Vista Rd, ,McKeesport,PA,15135,2325,1101 Greenock Buena Vista Rd, ,McKeesport,PA,15135,2325,Principal,Ms,Jennifer, ,Meliton, , 
-79.8968973269632,40.4359662880658,49,199025446,Environmental Charter School at Frick Park,Charter School,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,2008/07/01 00:00:00+00, ,829 Milton Street, ,Pittsburgh,PA,15218,0,829 Milton Street, ,Pittsburgh,PA,15218,0,(412)247-7970, ,Chief Executive Officer,Mr,Jon, ,McCann, ,(412)247-7970,0,Regular School,199025446,8028,Environmental Charter School at Frick Park,2017-2018,"K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2008/07/01 00:00:00+00, ,(412)247-7970, ,829 Milton Street, ,Pittsburgh,PA,15218,0,829 Milton Street, ,Pittsburgh,PA,15218,0,Chief Executive Officer,Mr,Jon, ,McCann, ,FALSE
-79.7488003550626,40.4504257839404,50,103023807,Forbes Road CTC,Career and Technical Center,3,Allegheny IU 3,Allegheny,Open,1990/07/06 00:00:00+00,http://www.forbesroad.com,607 Beatty Road, ,Monroeville,PA,15146,1550,607 Beatty Road, ,Monroeville,PA,15146,1550,(412)373-8100, ,Director Vocational Education,Mr,Edward, ,McMullen, ,(412)373-8100,212,Occupational CTC,103023807,5016,Forbes Road CTC,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1999/12/31 00:00:00+00,http://www.forbesroad.com,(412)373-8100,212,607 Beatty Road, ,Monroeville,PA,15146,1550,607 Beatty Road, ,Monroeville,PA,15146,1550,Director Vocational Education,Mr,Edward, ,McMullen, , 
-79.8839931797221,40.5769551630069,51,103023912,Fox Chapel Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.fcasd.edu,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,(412)963-9600, ,Superintendent,Dr,Gene, ,Freeman, ,(412)967-2414,0,Regular School,103023912,147,Dorseyville MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00,http://www.fcasd.edu/dms,(412)767-5343, ,3732 Saxonburg Blvd, ,Pittsburgh,PA,15238,1020,3732 Saxonburg Blvd, ,Pittsburgh,PA,15238,1020,Principal,Mr,Jonathan,T,Nauhaus, , 
-79.8999448139538,40.5467286966712,52,103023912,Fox Chapel Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.fcasd.edu,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,(412)963-9600, ,Superintendent,Dr,Gene, ,Freeman, ,(412)967-2414,0,Regular School,103023912,149,Fairview El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00,http://www.fcasd.edu/fairview,(412)963-9315, ,738 Dorseyville Rd, ,Pittsburgh,PA,15238,1102,738 Dorseyville Rd, ,Pittsburgh,PA,15238,1102,Principal,Mrs,Rebecca,A,Stephan, , 
-79.918511479012,40.5130820967604,53,103023912,Fox Chapel Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.fcasd.edu,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,(412)963-9600, ,Superintendent,Dr,Gene, ,Freeman, ,(412)967-2414,0,Regular School,103023912,153,Kerr El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00,http://www.fcasd.edu/kerr,(412)781-4105, ,341 Kittanning Pike, ,Pittsburgh,PA,15215,1117,341 Kittanning Pike, ,Pittsburgh,PA,15215,1117,Principal,Dr,Paul,S,Noro, , 
-79.8686773496922,40.5181068132191,54,103023912,Fox Chapel Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.fcasd.edu,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,(412)963-9600, ,Superintendent,Dr,Gene, ,Freeman, ,(412)967-2414,0,Regular School,103023912,156,Fox Chapel Area HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00,http://www.fcasd.edu/fcahs,(412)967-2430, ,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,Lead Principal,Mr,Michael,H,Hower, , 
-79.8634283470617,40.5153496806801,55,103023912,Fox Chapel Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.fcasd.edu,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,(412)963-9600, ,Superintendent,Dr,Gene, ,Freeman, ,(412)967-2414,0,Regular School,103023912,461,OHara El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/11/30 00:00:00+00,http://www.fcasd.edu/ohara,(412)963-0333, ,115 Cabin Lane, ,Pittsburgh,PA,15238,2500,115 Cabin Lane, ,Pittsburgh,PA,15238,2500,Principal,Mrs,Kristy,L,Batis, , 
-79.8862688432038,40.576697910131,56,103023912,Fox Chapel Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.fcasd.edu,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,611 Field Club Rd, ,Pittsburgh,PA,15238,2406,(412)963-9600, ,Superintendent,Dr,Gene, ,Freeman, ,(412)967-2414,0,Regular School,103023912,6780,Hartwood El Sch,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000/07/10 00:00:00+00,http://www.fcasd.edu/hartwood,(412)767-5396, ,3730 Saxonburg Blvd, ,Pittsburgh,PA,15238,1020,3730 Saxonburg Blvd, ,Pittsburgh,PA,15238,1020,Principal,Mrs,Rachel,K,Fischbaugh, , 
-79.7716044245199,40.4459740274249,57,103024102,Gateway SD,School District,3,Allegheny IU 3,Allegheny,Open,1999/06/08 00:00:00+00,http://www.gatewayk12.org,9000 Gateway Campus Boulevard, ,Monroeville,PA,15146,3378,9000 Gateway Campus Boulevard, ,Monroeville,PA,15146,3378,(412)372-5300, ,Superintendent,Mr,William,G,Short, ,(412)373-5700,0,Regular School,103024102,157,Evergreen El Sch,2017-2018,K5F-4,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998/07/24 00:00:00+00,http://www.gatewayk12.org,(412)373-5842, ,3831 Evergreen Dr, ,Monroeville,PA,15146,1219,3831 Evergreen Dr, ,Monroeville,PA,15146,1219, ,Mr,Michael, ,Matteo, , 
